Id,Target
v_2sbpa6ukbw_0024,1 29.925 448.15 59.85 38.88 0;1 87.43 500.66 104.2 38.72 0;1 128.1 447.435 103.9 37.67 0;1 435.96 445.69 117.06 41.3 0;1 570.525 450.27 95.11 38.92 0;1 581.89 506.37 90.18 35.06 0;1 702.67 512.665 91.44 37.97 0;1 715.72 445.005 86.22 35.13 0;1 841.06 462.84 78.1 37.54 0;1 869.405 516.875 89.43 36.67 0;1 911.905 44.37 42.49 87.14 0.9;1 976.855 733.345 38.31 91.65 0;1 1551.285 451.805 97.59 38.15 0;1 1747.33 453.84 92.44 37.96 0;1 1780.395 537.975 92.99 35.53 0;1 1882.52 494.495 74.96 39.77 0;2 233.335 453.36 83.65 33.28 0;4 1097.875 498.295 34.79 93.17 62.8857
v_2sbpa6ukbw_0049,1 32.99 448.27 65.98 36.5 0;1 128.58 447.37 103.9 37.66 0;1 410.14 502 103.5 38.72 0;1 459.21 444.685 117.06 41.29 0;1 612.77 505.435 86.56 35.07 0;1 655.275 449.105 94.91 38.91 0;1 784.115 512.315 91.25 37.97 0;1 832.84 422.505 86.22 35.13 341.69;1 965.405 990.25 36.99 97.16 0;1 967.91 561.885 39.58 86.71 0;1 1061.58 514.92 89.42 36.68 0;1 1071.955 453.465 78.11 37.53 0;1 1751.395 451.085 97.59 38.15 0;1 1780.395 537.565 92.99 35.53 0;2 239.05 452.93 83.64 33.28 0;4 1461.37 471.82 36.06 94.68 89.1
v_2srgg988dm_0000,1 26.19 556.745 30.34 52.11 88.6;1 237.19 534.915 31.36 87.33 88.4;1 495.44 560.615 30.7 76.71 89.4;1 605.545 488.975 86.83 30.35 359.3921;1 721.065 536.79 32.87 83 82.3143;1 875.4 483.76 32.7 81.38 51.4714;1 964.445 333.39 29.03 79.5 5.1;1 975.485 186 27.83 69.4 5.1;1 1028.255 128.895 33.09 91.43 0;1 1063.49 1006.86 31.14 81.52 43.0941;1 1228.055 477.7 83.21 30.6 358.2;1 1684.04 496.06 82.1 31.46 0;1 1883.4 502.435 73.2 32.67 0;9 1044.26 356.765 8.06 34.43 0
v_2srgg988dm_0024,1 30.67 544.835 31.36 61.53 88.4;1 242.93 559.85 30.7 76.7 89.4;1 499.335 549.13 32.87 83 87.9176;1 593.035 490.91 86.83 30.34 355.6968;1 699.265 542.885 32.71 81.39 78.0577;1 913.04 457.205 29.04 75.59 32.35;1 963.935 319.915 27.83 67.11 3.2;1 968.35 78.63 30.5 83.4 8.1;1 1023.19 269.08 33.08 91.42 1.6;1 1075.34 994.42 31.14 81.52 32.6733;1 1227.975 476.6 83.21 30.6 358.2;1 1486.62 502.62 82.1 31.46 357.7786;1 1673.03 499.5 91.72 32.66 0;7 1887.85 495.105 64.3 42.09 0;9 1045.2 615.715 8.06 34.43 0
v_2srgg988dm_0049,1 75.52 563.32 30.7 76.7 89.4;1 279.255 553.19 32.87 83 88.5;1 453.61 549.165 32.7 81.39 88;1 579.995 492.92 86.83 30.34 351.8476;1 788.47 532.515 29.04 75.59 68.8765;1 913.575 461.31 27.83 67.12 34.1765;1 960.6 259.17 30.5 83.4 358;1 1009.65 87.155 31.24 85.55 0;1 1021.495 489.915 33.09 87.49 1.6;1 1087.925 983.06 31.13 81.52 17.9;1 1227.89 475.45 83.2 30.6 358.2;1 1363.5 512.95 82.1 31.46 353.6;1 1521.09 502.715 91.72 32.67 0;7 1724.76 487.9 179.36 46.22 0;9 1009.295 994.275 8.07 34.43 0
v_2tleqfj7nj_0000,1 777.295 501.485 73.21 36.05 167.7;1 915.95 409.385 38.86 81.97 10.38;1 955.82 897.29 83.86 34.04 271.3444;1 931.815 242.655 34.77 84.03 0;1 939.345 989.56 35.87 86.1 0;1 948.69 43.35 37.66 86.7 0;1 981.005 1060.55 37.79 38.9 344.2;1 989.37 410.385 35.04 87.85 0;1 999.53 872.89 36.54 87.56 344.3;1 1000.47 980.11 36.9 90.58 0;1 1289.615 530.15 86.47 38.92 0;1 1438.345 525.075 88.25 34.69 0;9 1086.625 493.1 42.11 12.08 0
v_2tleqfj7nj_0024,1 530.34 523.685 74.6 34.55 177.2;1 812.69 505.16 38.86 81.98 70.4;1 920.26 374.115 34.76 84.03 8.7;1 955.99 900.88 83.86 34.04 271.8111;1 935.33 1038.615 35.88 82.77 0;1 946.55 149.61 37.66 86.7 0;1 991.53 548.985 35.04 84.23 0;1 998.31 1021.81 36.9 90.58 0;1 999.77 872.73 36.54 87.56 344.3;1 1197.935 517.835 86.47 38.91 0;1 1343.625 524.975 88.25 34.69 0;9 918.7 51.025 15.92 41.67 0;9 1020.305 484.76 36.43 12.88 0
v_2tleqfj7nj_0049,1 238.855 526.715 78.77 34.55 179.6;1 579.56 516.395 38.86 83.59 89.9;1 807.38 509.21 34.76 80.92 60.35;1 954.885 924.14 83.85 34.04 272.2;1 936.8 62.26 33.32 82.52 0;1 944.42 277.49 37.66 86.7 0;1 991.795 113.885 39.41 97.75 0;1 996.65 1066.545 36.9 26.91 0;1 996.16 680.525 35.04 84.23 359.1;1 1000.53 874.4 36.54 87.56 344.3;1 1114.455 499.355 81.33 34.61 7.05;1 1294.795 526.98 88.25 34.68 0;9 893.405 476.235 34.91 10.97 0;9 909.7 239.635 13.8 41.67 0
v_2xxuzy5797_0000,1 300.98 413.505 80.52 28.35 0;1 734.635 410.05 66.63 27.58 0;1 839.085 523.895 72.41 27.93 58.7636;1 919.09 842.6 28.46 75.5 0;1 972.44 858.59 30.66 71.64 0;1 972.655 958.79 30.63 77.46 0;1 1122.005 112.295 78.19 27.59 0;1 1785.98 348.39 69.6 30.1 358.4;2 632.71 460.875 102.82 34.19 0;7 921.71 978.975 35.3 131.59 0;7 1857.895 404.175 91.79 32.39 0
v_2xxuzy5797_0024,1 328.65 415.07 85.4 34.4 0;1 732.11 412.045 80.52 28.35 0;1 809.755 107.695 78.19 27.59 0;1 851.5 734.985 72.4 27.93 92.7;1 919.215 842.41 28.47 75.5 0;1 972.72 858.15 30.66 71.64 0;1 972.815 958.56 30.63 77.46 0;1 1199.695 414.17 66.63 27.58 0;2 634.985 460.615 102.81 34.19 0;7 199 363.87 110 34.38 0;7 922.245 978.6 35.31 131.6 0
v_2xxuzy5797_0049,1 493.13 89.875 78.18 27.59 2.4;1 730.25 412.54 85.4 34.4 0;1 845.82 1056.285 48.12 27.93 90.9;1 919.31 840.74 28.46 75.5 0;1 972.83 855.52 30.66 71.64 0;1 972.925 956.04 30.63 77.46 0;1 1193.655 409.785 80.53 28.35 0;1 1710.63 407.14 66.62 27.58 0;2 637.355 460.345 102.81 34.19 0;7 567.85 360.855 110 34.39 0;7 921.95 979.55 35.3 131.6 0;7 974.71 1065.725 34.9 28.21 0
v_2zv813prko_0000,1 140.565 528.94 34.11 91.08 89.3;1 504.685 542.1 91.79 35.4 0.2;1 965.78 46.04 40.84 92.08 0;1 991.05 829.82 36.04 89.02 0;1 1022.785 636.75 37.81 81.6 0;1 1178.78 480.505 93.2 36.39 359.5;1 1209.825 530.86 87.17 33.86 353.5;1 1331.64 525.09 93.02 37.62 354.6;1 1437.01 518.165 93.42 40.21 0;1 1566.64 516.345 83.7 37.01 0;1 1670.25 507.59 96.02 37.88 0;1 1772.625 481.905 91.63 39.19 0.7;1 1892.075 514.285 55.85 36.49 0;9 291.175 557.74 12.73 36.46 91.1;9 697.16 522.385 14 39.39 84.53
v_2zv813prko_0024,1 145.585 536.39 98.11 36.86 0.2;1 965.78 46.145 40.84 92.29 0;1 1007.35 922.305 37.18 82.89 0;1 1078.79 483.855 93.2 36.39 359.5;1 1150.19 536.64 87.16 33.86 353.5;1 1284.45 530.7 93.02 37.62 354.6;1 1387.67 521.55 87.08 34.46 355.3;1 1530.465 515.325 83.69 37.01 0;1 1652.355 505.72 94.33 38.7 0;1 1763.31 480.26 93.1 39.18 0.7;1 1887.33 514.285 65.34 36.49 0;9 375.655 534.385 14.13 41.37 89.92
v_2zv813prko_0049,1 899.135 490.755 90.37 36.39 358.5;1 951.13 548.565 87.16 33.85 358.1;1 965.78 46.25 40.84 92.5 0;1 1021.38 180.29 35.36 90.54 0;1 1155.67 545.545 86.96 37.61 355.7;1 1303.16 532.145 87.08 34.47 354.2;1 1446.03 514.545 83.7 37.01 0;1 1537.36 483.115 90.86 35.35 7.9;1 1715.91 478.14 93.1 39.18 0.7;1 1874.55 514.285 90.9 36.49 0;9 1001.225 39.555 14.65 46.11 0
v_30pmnl0zcr_0000,1 785.085 568.92 82.59 34.6 0;1 955.11 882.33 83.86 34.04 269.4;1 939.135 985.03 35.87 86.1 0;1 984.125 218.015 73.21 36.05 40.21;1 975.04 809.355 36.54 87.57 332.6;1 980.495 1058.695 37.79 42.61 344.2;1 997.78 968.98 36.9 90.58 0;7 254.68 535.375 51.38 151.57 90.2
v_30pmnl0zcr_0024,1 495.375 560.3 84.81 34.62 0;1 955.28 885.92 83.86 34.04 269.8667;1 939.31 985.03 35.88 86.1 0;1 988.085 233.965 73.21 36.05 55.26;1 976.435 87.41 36.93 92 0;1 980.615 1059.14 37.79 41.72 344.2;1 996.21 866.96 36.54 87.56 342.86;1 998.26 971.35 36.9 90.58 0;1 1725.505 531.58 92.19 39.36 0;7 16.11 531 32.22 13.02 90.2;9 1626.965 487.93 49.63 12.08 0
v_30pmnl0zcr_0049,1 140.205 548.96 89.15 34.62 0;1 930.43 154.94 38.86 87.22 0;1 955.455 889.66 83.85 34.04 270.3528;1 939.495 985.03 35.87 86.1 0;1 994 325.365 73.22 36.05 96.0714;1 978.68 172.51 35.04 92 0;1 980.745 1059.605 37.79 40.79 344.2;1 998.54 873.15 36.54 87.56 344.3;1 998.75 973.82 36.9 90.58 0;1 1527.29 524.695 92.2 39.37 0;1 1814.44 527.95 91.9 34.68 0;9 1340.765 495.28 49.63 12.08 0
v_31eifwlrd7_0000,1 968.72 840.31 40.02 89.84 0;1 1205.34 518.9 92.56 37.64 0;1 1510.265 471.185 100.91 40.43 0;1 1800.54 489.505 92.34 35.87 0
v_31eifwlrd7_0024,1 476.235 480.265 83.23 39.83 0;1 972.89 784.645 40.02 89.83 0.77;1 1644.63 526.94 92.62 37.64 0
v_31eifwlrd7_0049,1 968.445 997.775 38.23 90.19 0;1 994.78 693.56 40.02 89.84 16.2;1 1045.765 488.995 80.25 39.83 0
v_32zi3hplu7_0000,1 1586.685 505.695 93.51 37.87 359
v_32zi3hplu7_0024,1 1281.36 499.325 93.52 37.87 359
v_32zi3hplu7_0049,1 1133.9 500.615 93.52 37.87 359
v_34t3979wwl_0000,1 457.99 414.35 87.86 33.76 0;1 838.485 811.34 71.89 29.36 161.2;1 1007.4 1025.49 32.08 71.8 0;1 1019.28 932.255 34.18 83.39 0;1 1082.73 420.85 86.24 34.7 0;1 1059.575 913.08 34.95 83.2 0;1 1204.295 465.175 85.23 35.75 0;1 1509.495 251.605 80.09 34.31 0;1 1693.745 292.655 82.41 34.69 0;1 1878.55 330.53 79.68 32.26 0;4 1063.795 1018.57 31.93 75.76 0;9 914.755 608.065 43.15 11.51 66.5
v_34t3979wwl_0024,1 226.44 476.97 84.18 33.58 0;1 774.555 258.005 76.53 34.31 0;1 838.515 811.78 71.89 29.36 161.2;1 1007.67 1026.17 32.08 71.8 0;1 1019.28 932.79 34.18 83.4 0;1 1059.765 913.34 34.95 83.2 0;1 1132.6 417.56 81.72 33.76 0;1 1206.73 346.075 75.76 32.25 0;1 1231.675 297 79.53 34.68 0;1 1392.565 254.23 73.79 32.94 0;1 1655 417.62 90.52 34.7 0;1 1785.34 464.86 89.96 35.74 0;4 1063.91 1019.22 31.94 75.76 0;7 1773.85 333.155 178.5 50.67 0;9 910.675 854.37 43.15 11.52 91.68
v_34t3979wwl_0049,1 9.7 256.355 19.4 34.31 0;1 81.435 503.585 81.61 30.71 0;1 412.89 503.605 69.62 30.95 0;1 502.795 339.685 71.71 32.25 0;1 661.14 256.485 72.38 32.93 0;1 714.815 476.345 82.93 33.59 0;1 781.12 298.995 76 34.69 0;1 838.55 812.24 71.88 29.36 161.2;1 1007.95 1026.89 32.08 71.8 0;1 1019.28 933.35 34.18 83.4 0;1 1059.965 912.13 34.95 83.2 0;1 1476.045 282.54 68.33 32.2 0;1 1538.1 244.17 83.86 36.66 0;1 1597.93 346.975 90.5 36.51 0;1 1660.615 290.76 81.23 33.54 0;1 1851.42 416.795 81.72 33.77 0;4 1064.03 1019.89 31.94 75.76 0;7 1240.085 332.785 155.71 50.67 0
v_35pz17842k_0000,1 756.725 519.4 89.29 37.9 0;1 1024.975 518.91 83.45 35.82 0;3 401.255 497.765 144.45 44.97 0;4 1375.84 469.045 102.74 38.59 0;9 153.26 471.565 54.7 14.33 0;9 952.655 147.365 12.83 40.61 0.1
v_35pz17842k_0024,1 1108.02 519.69 85.22 37.9 0;1 1408.055 520.87 83.45 35.82 0;3 897.465 487.92 130.31 47.18 0;9 760.19 443.805 48.62 14.33 0
v_35pz17842k_0049,1 1531.18 525.07 87.1 37.9 0;1 1842.395 530.87 87.71 35.82 0;3 1329.57 482.31 123.5 46.4 0;9 1431.305 427.285 41.77 14.33 0
v_35qs647kgf_0000,1 1621.935 482.395 95.43 38.15 0;3 293.98 510.2 176.96 48.98 0;9 1644.245 548.61 14.25 39.08 90.4
v_35qs647kgf_0024,3 653.15 509.51 166.56 48.98 0;9 1907.825 555.235 14.25 23.75 90.4
v_35qs647kgf_0049,3 1038.58 508.93 158.34 48.98 0
v_35ts89kc70_0000,1 532.73 1017.995 77.74 35.87 0;1 620.185 118.675 35.25 81.19 276.3;1 908.655 842.65 38.17 86.5 0;1 914.965 949.31 32.35 77.3 0;1 917.655 1048.55 37.31 62.9 0;1 962.49 844.665 33.82 76.87 0;1 964.835 1061.52 35.01 36.96 0;1 967.625 952.335 37.99 82.25 0;1 1019.995 277.16 81.73 35.98 0;7 1097.555 127.845 101.91 49.67 0
v_35ts89kc70_0024,1 259.205 121.495 35.25 81.19 269;1 434.24 274.585 77.82 35.97 0;1 532.66 1016.75 77.74 35.88 0;1 908.165 842.26 38.17 86.5 0;1 917.38 1048.55 37.86 62.9 0;1 914.805 947.74 32.35 77.3 0;1 961.95 844.125 33.82 76.87 0;1 964.835 1051.06 35.01 57.88 0;1 967.43 951.275 38 82.25 0;7 988.655 135.185 100.77 49.67 357.72
v_35ts89kc70_0049,1 532.46 1016.635 77.74 35.87 0;1 910.04 747.08 38.18 86.5 0;1 913.365 910.12 32.35 77.3 0;1 917.085 1048.55 38.45 62.9 0;1 961.73 814.625 33.82 76.87 0;1 964.835 1050.065 35.01 59.87 0;1 967.23 950.17 38 82.24 0;7 852.97 139.345 96.68 47.35 0.62
v_36ndvbe9fv_0000,1 972.765 200.235 38.31 93.67 0;1 973.21 654.895 38.26 94.15 0;1 972.76 983.81 36.62 97.66 0;1 1306.88 492.99 40.8 98.18 85.3;8 800.815 444.525 61.51 27.79 0;9 1007.85 726.015 17.04 41.99 7.72
v_36ndvbe9fv_0024,1 975.995 500.125 38.25 94.15 0;1 975.375 781.83 36.61 97.66 0;1 1726.21 485.58 40.8 103.38 89.1;8 1240.275 441.63 53.93 27.78 0;9 1091.19 568.725 17.04 41.99 49.375
v_36ndvbe9fv_0049,1 393.47 490.435 96.2 42.29 0;1 977.215 236.31 38.25 94.14 0;1 998.83 671.915 36.62 92.19 15.6571;8 1726.095 455.245 59.03 27.79 0;9 1394.46 480.455 17.04 41.99 86.2143
v_37qg2grbx8_0000,1 1029.62 504 93.34 39.42 0.1
v_37qg2grbx8_0024,1 760.53 521.45 93.34 39.42 359.6;1 1284.345 565.21 36.63 88.6 17.1525
v_37qg2grbx8_0049,1 382.28 537.765 93.34 39.41 359.6;1 1289.315 548.97 36.63 88.6 27.93
v_37t2a4g7bo_0000,1 27.58 490.855 32.26 55.57 90.2;1 116.38 602.96 28.76 76.7 122.9;1 227.74 501.725 30.1 72.13 92.7;1 264.665 553.72 33.15 86.94 89.2;1 533.985 517.5 84.19 29.74 357.5;1 737.265 519.4 28.51 76.76 83;1 993.945 1006.18 28.91 67.6 0;1 1004.745 196.065 31.99 83.45 6.9636;1 1016.86 31.13 32.3 61.94 0;1 1128.415 552.025 76.89 30.05 343.74;9 962.1 474.32 38.28 13.44 0
v_37t2a4g7bo_0024,1 33.245 547.65 33.15 65.44 88.4;1 85.44 494.535 30.1 72.13 92.7;1 301.495 525.59 84.19 29.74 357.5;1 529.04 520.965 28.52 76.77 89.2;1 991.38 285.115 32 83.45 8.8667;1 1015.79 159.04 32.3 83.24 0;1 1072.645 586.005 71.39 30.05 330.6;9 692.315 481.725 35.15 13.43 0
v_37t2a4g7bo_0049,1 48.435 541.96 84.19 29.74 357.5;1 39.76 494.365 30.1 72.13 91.3;1 286.07 526.175 28.52 76.77 89.2;1 960 403.395 32 83.45 20.8;1 1001.425 727.845 71.39 30.05 280.9455;1 1019.55 258.45 32.3 83.24 0;1 1018.835 95.595 29.89 81.23 0;9 427.795 489.98 35.15 13.44 0
v_38e4ejn0c6_0000,1 79.525 545.78 103.53 39.9 0;1 327.485 511.29 93.45 35.86 0;1 534.7 516.595 86.2 42.79 0;1 765.19 520.35 82.64 32.84 350.2;1 998.275 32.24 37.13 64.48 0;1 1006.975 151.59 36.43 85.14 0;1 1017.89 653.095 33.2 80.71 31.1;1 1027.285 454.015 36.39 87.57 0;1 1747.215 523.445 97.81 36.19 0
v_38e4ejn0c6_0024,1 162.365 527.93 93.45 35.86 353.7;1 335.13 541.095 86.2 39.71 354.7;1 558.37 530.995 84.08 32.83 358.2;1 985.955 791.785 33.21 83.19 6.3;1 996.675 132.58 37.13 87.2 0;1 999.57 254.565 37.4 84.47 2;1 1024.75 641.525 36.4 87.57 0;1 1451.585 513.065 97.21 36.19 0;1 1865.695 485.23 86.39 35.2 0;9 1046.02 148.56 12.8 40.78 0
v_38e4ejn0c6_0049,1 11.56 544.2 23.12 35.86 354.7;1 169.915 550.335 89.43 39.71 357.46;1 389.24 534.25 85.98 32.84 356.97;1 976.345 992.68 33.21 86.92 0.8;1 989.255 236.62 37.13 87.2 3.24;1 990.78 400.225 37.4 83.45 0.27;1 1021.375 825.395 36.39 87.57 0;1 1308.04 510.285 93.68 36.19 0;1 1742.38 484.275 90.1 36.39 0;9 1046.94 265.79 12.8 40.78 0
v_39x8woytol_0000,1 922.44 1018.82 30.4 76.6 0;1 924.37 921 28.7 73.3 0;1 967.155 869.08 31.07 70.2 0;1 976.15 962.03 29.1 79.1 0;7 969.335 1054.795 29.39 50.41 0;7 1528.62 230.29 113.3 42.62 0;9 995.16 751.745 9.64 36.99 359.1;9 996.39 850.13 10.68 37.38 352.344
v_39x8woytol_0024,1 923.25 994.69 30.4 76.6 0;1 923.86 876.38 28.7 73.3 0;1 967.075 867.695 31.07 70.19 0;1 976.05 957.66 29.1 79.1 0;7 969.335 1053.835 29.39 52.33 0;7 1292.03 237.445 113.3 42.61 0;9 994.84 748.325 9.64 36.99 359.1;9 996.205 850.7 10.69 37.38 351.2541
v_39x8woytol_0049,1 918.41 1069.95 28.5 20.1 0;1 919.54 884.37 30.4 76.6 0;1 919.04 753.02 28.7 73.3 0;1 966.335 837.74 31.07 70.2 0;1 976.815 946.57 29.11 79.1 0;7 969.335 1052.83 29.39 54.34 0;7 1196.95 243.32 113.3 42.62 0;9 958.99 660.5 11.3 32 347.8;9 974.955 735.735 10.69 37.39 351.5214;9 994.51 744.765 9.64 36.99 359.1
v_39yod0rtmj_0000,none
v_39yod0rtmj_0024,none
v_39yod0rtmj_0049,none
v_3amaoq1g5v_0000,8 973.39 1032.865 66.12 22.55 268
v_3amaoq1g5v_0024,8 975.35 1064.985 29.84 22.55 268
v_3amaoq1g5v_0049,none
v_3cfwxaw23f_0000,1 33.42 487.565 66.76 36.47 0;1 375.42 536.155 104.72 42.83 0;1 476.205 486.04 93.77 37.28 0;1 686.87 501.07 102.7 40.78 0;1 976.91 886.37 34.6 88.8 0;1 985.05 554.17 35.1 88.2 0;1 1083.63 549.67 98.5 36.5 354.8;1 1103.9 489.55 96.7 38.36 0;1 1213.095 495.13 96.41 42.92 0;1 1268.905 545.49 37.99 103.5 90.329;1 1320.12 492.155 96.24 38.79 0;1 1393.185 557.135 101.99 39.07 3.6;1 1421.515 501.1 98.89 38 1.2;1 1521.78 551.68 94.2 38.1 0;1 1560.875 511.215 93.21 37.35 358.2;1 1630.72 557.14 105.08 39.3 0;1 1663.645 504.5 89.05 36.18 0;1 1754.015 557.81 101.91 37.74 0.1;1 1793.38 502.205 101.1 36.25 359.1;1 1858.63 567.735 91.82 32.63 0;1 1890.715 500.005 58.57 36.25 0;2 992.03 13.41 35.64 26.58 0;7 918.03 537.51 35.8 116.7 0;9 864.285 585.655 33.33 14.17 6.8
v_3cfwxaw23f_0024,1 368.62 493.02 90.82 36.46 0;1 592.48 544.565 104.72 42.83 0;1 636.62 487.7 93.78 37.28 0;1 756.615 502.495 102.69 40.79 0;1 909.72 1004.36 33.5 84.8 0;1 978.96 716.87 34.6 88.8 0;1 986.24 948.255 34.48 72.29 3.1;1 988.66 247.38 35.1 88.2 0;1 1083.81 549.67 98.5 36.5 354.8;1 1106.56 489.835 96.7 38.35 0;1 1213.36 495.4 96.4 42.92 0;1 1268.675 545.91 37.99 103.5 90.5;1 1320.33 492.705 96.24 38.79 0;1 1392.435 557.725 101.99 39.07 3.6;1 1421.035 501.25 98.89 38 1.2;1 1519.42 552.19 94.2 38.1 0;1 1561.635 511.385 93.21 37.35 358.2;1 1630.12 557.32 105.08 39.3 0;1 1664.345 505.16 89.05 36.18 0;1 1751.735 558.15 101.91 37.74 0.1;1 1790.89 502.76 101.1 36.24 359.1;1 1855.84 568.165 91.82 32.63 0;1 1889.635 500.605 60.73 36.25 0;7 922.23 183.59 35.8 116.7 0;9 1021.95 584.21 33.34 14.18 359.8
v_3cfwxaw23f_0049,1 297.505 491.95 98.93 44.3 0;1 563.09 494.565 90.82 36.47 0;1 694.63 545.585 104.72 42.83 0;1 703.8 488.295 93.78 37.27 0;1 835.94 499.005 102.7 40.79 0;1 910.71 895.53 33.5 84.8 0;1 913.38 1053.775 34.14 52.15 0;1 979.5 478.52 34.6 88.8 0;1 980.73 960.17 34.7 85.88 0;1 988.18 828.525 34.48 72.29 3.1;1 1083.115 549.29 98.49 36.5 354.8;1 1106.17 489.24 96.7 38.36 0;1 1213.64 495.68 96.4 42.92 0;1 1268.525 545.43 37.99 103.5 90.5;1 1320.54 493.285 96.24 38.79 0;1 1388.665 558.125 101.99 39.07 3.6;1 1420.535 501.4 98.89 38 1.2;1 1516.96 552.72 94.2 38.1 0;1 1562.425 511.555 93.21 37.35 358.2;1 1629.49 557.51 105.08 39.3 0;1 1665.08 505.84 89.04 36.18 0;1 1749.355 558.51 101.91 37.74 0.1;1 1788.29 503.345 101.1 36.25 359.1;1 1852.94 568.625 91.82 32.63 0;1 1888.51 501.23 62.98 36.26 0;9 78.53 529 57.88 19.7 0;9 1259.815 585.12 33.33 14.18 359.8
v_3cmp7nv5ce_0000,1 375.785 477.805 91.55 35.01 0;1 485.245 475.36 92.83 37 0;1 603.825 479.625 110.81 35.13 0;1 725.99 480.98 95.2 38.3 0;1 764.58 541.72 88.98 34.54 0;1 844.11 487.96 84.08 33.8 0;1 911.43 987.39 33.4 87.2 0;1 917.635 770.06 35.29 86.5 0;1 922.62 262.655 33.68 104.99 0;1 966.69 1033.45 34.6 88.58 0;1 971.22 884.37 35.8 91.1 0;1 991.52 700.175 32.44 87.99 0;1 1127.905 557.625 101.17 38.17 1.3;1 1118.3 505.005 33.4 91.73 67.9;1 1228.945 487.905 102.15 37.91 0;1 1240.575 545.28 32.63 88 88.5947;1 1350.83 494.165 89.7 34.85 0;1 1347.765 546.475 39.11 89.45 93.4;1 1441.68 496.525 91.9 36.91 0;1 1570.48 497.385 113.24 39.81 0;1 1639.35 557.825 33.5 91.51 89;1 1685.185 507.12 96.53 35.66 0;1 1752.99 553.695 98.24 38.07 0;1 1798.55 511.85 90.46 33.7 0;1 1863.255 573.465 92.55 32.51 1.2;1 1896.855 504.31 46.29 35.16 0;3 1492.86 548.99 163.14 41.68 0.2;9 987.86 567.355 29.4 10.85 0.1;9 1792.11 594.635 43.14 12.91 359.5
v_3cmp7nv5ce_0024,1 131.525 472.245 88.89 36.71 0;1 377.475 477.855 91.55 35.01 0;1 485.565 474.46 92.83 37 0;1 604.725 478.955 110.81 35.13 0;1 725.855 480.675 95.19 38.29 0;1 793.63 542.1 88.98 34.54 0;1 844.38 488.14 84.08 33.8 0;1 910.545 1029.03 35.25 90.9 0;1 913.6 846.87 33.4 87.2 0;1 927.935 539.91 35.29 86.5 0;1 969.38 942.84 34.6 90.5 0;1 974.95 807.27 35.8 91.1 0;1 974.01 1066.63 30.5 26.66 0;1 997.5 573.385 32.44 87.99 3.1;1 1128.155 557.825 101.17 38.17 1.3;1 1118.97 504.785 33.4 91.73 67.9;1 1228.97 488.035 102.14 37.91 0;1 1240.765 545.075 32.63 87.99 88.7674;1 1353.31 494.215 89.7 34.85 0;1 1348.33 546.49 39.1 89.44 93.4;1 1441.845 496.805 91.91 36.91 0;1 1570.795 497.455 113.25 39.81 0;1 1640.95 558.35 33.5 91.52 89;1 1685.39 507.195 96.52 35.67 0;1 1754.39 554.415 98.24 38.07 0;1 1798.21 512.17 90.46 33.7 0;1 1864.315 573.975 92.55 32.51 1.2;1 1897.235 504.31 45.53 35.16 0;3 1493.265 549.37 163.13 41.68 0.2;9 1107.31 583.49 29.4 10.84 4.325;9 1793.125 595.32 43.13 12.9 359.5
v_3cmp7nv5ce_0049,1 164.46 517.045 95.9 34.27 6.5;1 232.58 470.845 88.9 36.71 0;1 377.655 476.02 91.55 35 0;1 486.285 474.41 92.83 37 0;1 605.375 478.345 110.81 35.13 0;1 725.71 480.36 95.2 38.3 0;1 809.98 543.575 88.98 34.55 0;1 844.66 488.32 84.08 33.8 0;1 898.74 1057.85 35.88 44.3 0;1 917.855 855.29 35.25 90.9 0;1 918.91 634.24 33.4 87.2 0;1 957.035 43.205 35.29 86.41 1.1;1 970.55 893.945 34.6 90.49 0;1 976.69 758.99 35.8 91.1 0;1 974.24 1007.925 30.5 90.41 0;1 999.875 348.165 32.43 87.99 358.5;1 1128.42 558.03 101.16 38.18 1.3;1 1119.66 504.56 33.4 91.72 67.9;1 1228.995 488.175 102.15 37.91 0;1 1240.955 544.86 32.63 88 88.9473;1 1355.9 494.255 89.7 34.85 0;1 1348.915 546.5 39.11 89.44 93.4;1 1444.6 497.215 91.9 36.91 0;1 1571.12 497.525 113.24 39.81 0;1 1685.605 507.27 96.53 35.66 0;1 1656.345 558.7 33.49 91.52 89;1 1757.46 554.54 98.24 38.06 0;1 1797.855 512.5 90.45 33.7 0;1 1865.375 573.715 92.55 32.51 1.2;1 1897.63 504.31 44.74 35.16 0;3 1496.115 549.46 163.13 41.68 0.2;9 1238.615 578.645 29.39 10.85 2.6;9 1795.975 595.96 43.13 12.9 359.5
v_3fpyvs4nkz_0000,1 1592.49 539.83 77.78 36.06 358.6
v_3fpyvs4nkz_0024,1 1385.47 535.31 77.78 36.06 359.7
v_3fpyvs4nkz_0049,1 1206.98 532.97 77.78 36.06 359.7;1 1827.695 525.915 91.63 38.87 349.33
