Id,Target
v_8pvlxxj07o_0000,1 561.13 1014.075 87.22 38.65 0;1 915.665 869.395 31.41 79.09 0;1 967.06 812.985 33.74 78.65 0;1 968.085 1059.49 31.29 41.02 0;1 973.17 917.865 31.5 82.19 0;4 580.13 275.595 73.62 33.63 358.9;7 701.86 470.755 80.46 29.73 0;9 936.795 804.24 10.75 34.04 355.8588
v_8vl9btmpr8_0000,1 604.53 453.15 104.34 40.32 0;1 769.57 440.75 76.28 37.36 353.9;1 836.955 506.43 97.49 40.84 0;1 899.485 818.47 36.27 89.4 0;1 902.935 286.48 38.07 89.78 0;1 902.595 970.29 35.37 89 0;1 953.735 67.755 36.37 85.11 0;1 967.725 948.41 36.13 95.1 0;1 1789.065 528.58 92.99 35.54 0;4 977.295 1054.42 38.29 51.16 0;7 968.27 829.045 42.74 120.37 0;9 666.315 491.46 45.95 13.72 0
v_8vlaenk9m7_0000,1 75.38 559.69 28.76 83.3 129.9;1 762.86 501.695 32.26 79.61 85.6364;1 906.82 474.965 30.1 72.13 49;1 976.795 340.86 33.15 86.94 7.3364;1 1000.085 22.75 28.51 45.5 0;1 1000.97 203.75 28.92 67.6 0;1 1032.37 383.075 35.48 85.75 2.8;1 1172.305 499.78 84.19 29.74 0;1 1808.175 503.825 83.99 30.05 0
v_8x4x1xg6lj_0000,1 86.305 550.72 94.03 41.34 0;1 141.575 494.955 93.97 37.37 0;1 272.855 497.225 96.91 39.57 0;1 388.175 492.455 101.03 37.75 358.4;1 458.485 547.04 88.03 36.06 0;1 502.91 488.96 96.86 38.04 0;1 554.345 544.15 92.83 37.54 359.6;1 612.49 496.655 88.08 39.97 0;1 664.045 545.85 112.77 41.64 359.3;1 722.52 491.07 87.62 35.58 0;1 779.01 553.83 92.34 39.38 0;1 843.795 497.275 90.41 39.85 0;1 912.735 23.99 39.03 47.98 0;1 926.535 1044.21 40.53 71.58 0;1 930.07 844.85 40.86 91.12 0;1 931 404.52 34.46 85.46 0;1 986.175 780.64 40.45 106.88 0;1 989.055 948.35 35.61 90.28 0;1 1616.04 490.28 36.56 93.4 89.1;1 1745.11 480.705 96.78 39.93 359.8;1 1881.64 487.25 44.44 87.74 88.7
v_8ylgn85u4d_0000,1 148.175 536.155 97.67 36.43 11.04;1 211.36 494.965 105.3 37.75 0;1 352.505 489.86 103.57 38.04 0;1 394.47 545.94 121.28 41.64 359.3;1 483.18 495.435 92.96 39.97 0;1 607.745 552.17 95.21 39.38 0.5;1 679.82 488.23 91 36.94 0;1 813.345 495.755 90.41 39.85 0;1 921.75 390.295 42.2 90.69 0;1 925.97 766.77 38.98 81.46 0;1 933.515 907.98 37.95 91.98 0;1 934.725 556.195 35.17 72.97 0;1 996.06 982.84 36.34 87.6 0;1 998.08 863.07 37.22 87.8 0;1 1002.38 655.025 36.56 93.41 8.32;1 1386.545 479.975 94.07 39.93 359.8;1 1524.675 538.625 94.07 39.27 358.9;1 1685.71 497.87 41.14 97.52 88.7;4 988.55 384.15 41.3 95 0;9 1028.59 828.16 10.94 36.74 0;9 1363.37 531.745 43.02 13.79 0
v_909vtg5cso_0000,1 820.785 530.195 44.05 94.09 279.58;1 1010.505 743.115 37.89 95.93 0
v_91j6f4319k_0000,1 99.89 490.34 89.98 39.34 0;1 503.865 531.34 84.51 34.76 358.36;1 653.015 559.52 34.99 79.1 85.13;1 850.015 495.665 33.15 79.79 49.14;1 940.555 971.3 35.01 91.04 359;1 984.295 891.44 86.11 35.24 272;1 960.635 520.23 33.57 77.4 2.78;1 987.16 178.115 35.16 85.83 0;1 1124.98 530.97 76 34.1 345.16;1 1269.57 504.35 84.06 34.92 0;1 1339.915 548.99 90.37 37.98 358.2;1 1525.64 504.05 74.3 35.42 0;1 1688.025 517.235 83.57 35.81 0;1 1756.165 577.94 98.15 37.56 0.2;9 902.89 439.24 12.34 39.38 0;9 925.93 887.77 13.18 40.88 358.6
v_92mimph37n_0000,1 838.235 807.68 71.89 29.36 161.2;1 934.885 688.395 74.73 30.43 88.2;1 1005.63 1020.44 32.08 71.8 0;1 1019.165 928.315 34.17 83.39 0;1 1058.195 909.65 34.95 83.2 0;1 1622.245 497.89 82.61 34.52 359.8;3 913.45 503.41 83 34.68 0.2;4 1062.975 1013.54 31.93 75.76 0;4 1504.255 540.945 99.69 36.23 358.6;7 932.68 1016.985 127.82 55.03 91.3;7 1437.19 455.57 116.98 43.48 0
v_92oo8js7ly_0000,1 51.75 527.55 29.88 78.22 89.1;1 870.87 483.98 35.6 88.62 60.0941;1 951.515 382.375 32.39 76.85 10.5;9 934.31 290.745 9.7 38.37 359.5714
v_92pneq7ryf_0000,1 246.425 556.52 83.05 29.32 0.4;1 552.76 510.42 35.6 88.62 89.4;1 961.6 90.755 31.7 87.99 0;1 966.32 228.225 32.64 84.51 0;1 978.785 783.04 30.61 69.78 357.5;1 1088.075 605.22 91.91 35.16 329.95;1 1168.115 505.925 86.51 31.19 1.5;1 1248.9 549.48 83.7 30.32 353.5;1 1394.24 540.78 88.8 31.4 356.6
v_9521tu20sn_0000,1 84.18 431.285 88.7 35.03 0;1 184.895 385.815 89.79 31.31 0;1 287.515 1010.655 86.75 36.55 0;1 408.84 430.065 86.38 30.71 0;1 468.435 478.905 83.21 33.87 0;1 571 1012.965 87.22 38.65 359.3;1 582.94 474.895 81.98 33.35 0;1 667.82 434.29 78.74 29.42 0;1 688.275 264.96 34.91 94.46 283.09;1 819.1 286.74 32.7 75.34 306.17;1 1092.73 317.02 78.6 39.06 0;1 1135.015 216.165 81.51 34.05 0;1 1191.32 314.36 73.1 33.82 0;1 1208.4 266.31 104.32 42.7 0;1 1239.99 216.78 82.62 34.74 0.2;1 1295.995 314.08 87.45 36.56 0;1 1322.205 264.34 68.55 32.62 0;1 1332.93 214.64 84.3 37.26 0;1 1398 313.125 84.64 32.97 0;1 1461.57 212.535 92.16 41.03 0;1 1557.15 316.59 91.72 34.22 0;1 1574.41 264.815 91.94 37.97 0;1 1579.555 215.035 90.91 35.47 0;1 1876.55 265.905 86.9 33.99 0;4 229.275 475.97 85.61 32.26 0;4 563.735 433.445 101.63 34.55 0;7 410.255 1019.655 150.29 55.09 0;7 637.47 382.12 122.6 42.28 0;7 731.81 469.035 80.46 29.73 0;7 1101.105 264.63 90.95 42.4 0;7 1459.685 261.76 112.09 46.2 0;7 1742.505 206.34 122.85 47.46 0;9 769.62 433.95 38.68 11.2 0.1;9 814.56 517.805 38.26 10.99 7.3;9 1103.865 239.9 34.83 11.1 359.8
v_961gu1h6l9_0000,1 586.2 466.84 102 41.42 0;1 713.18 472.71 97.74 38.98 0;1 850.81 463.99 77.14 35.22 0;1 904.755 308.765 39.63 91.47 0;1 918.525 1056.1 37.99 47.8 0;1 961.145 140.87 39.19 87.84 0;1 966.75 888.96 39.02 88.86 0;1 967.83 527.58 36.74 84.8 0;1 972.11 1048.41 40.5 63.18 0;1 1442.86 455.145 87.7 37.89 0;1 1556.215 453.91 99.63 42.02 0;1 1693.625 454.52 89.77 38.22 0;1 1815.96 459.635 94.42 35.77 0;1 1829 509.445 96.74 41.73 359.6;1 1909.91 454.72 20.18 38.4 0;1 1915.935 517.38 8.13 32.32 354.4;4 898.165 726.87 37.67 100.9 0;4 899.11 948.9 39.02 97.7 0
v_97ara5h7ji_0000,1 625.2 503.14 86.06 34.98 358.4;1 961.78 47.175 40.46 94.35 0;1 961.49 389.175 34.7 88.21 1.7842;1 1010.495 34.545 38.59 69.09 0;1 1019.1 324.47 36.94 92.64 1.5789;1 1024.825 184.385 36.03 93.51 0;7 1018.625 1049.41 39.15 61.18 0
v_97m20qsr8f_0000,1 7.15 429.25 14.3 31.2 0;1 184.795 372.84 77.15 34.5 0;1 277.86 470.49 69.7 31.5 0;1 351.005 413.99 80.75 30.8 0;1 404.71 460.33 85.4 30.4 0;1 487.255 374.31 68.53 28.58 2.6;1 518.79 469.47 66 26.18 0;1 645.24 460.175 96 32.53 0;1 637.22 413.935 79.92 28.85 0;1 741.945 364.36 87.35 34 0;1 748.23 1051.7 76.28 34.6 19.58;1 786.81 483.72 112.2 35.3 16;1 862.255 415.41 86.07 30.66 0;1 854.165 623.06 63.81 28.1 79.0308;1 924.76 1018.34 30.4 76.6 0;1 924.79 924.99 28.7 73.3 0;1 969.185 868.555 31.07 70.19 0;1 977.24 979.87 29.1 79.1 0;1 1120.99 409.05 81.3 31.6 6.4;1 1372.07 453.4 73.56 28.3 2.2;1 1566.18 358.47 76.18 28.7 0;1 1780.17 349.84 79.54 28.86 0;7 1651.355 402.41 378.67 49.2 359.3;9 365.225 1022.995 46.05 10.93 356.6;9 983.59 912.275 9.64 36.99 53.7
v_99jl48n431_0000,1 13.68 537.37 26.04 34.9 359.8;1 346.05 510.04 95.78 39.04 355.8
v_9akff6lzqs_0000,1 1527.185 514.265 97.51 42.71 358.8
v_9cfawmake9_0000,1 35.965 555.22 71.93 38.62 0;1 20.1 499.8 37.64 39.64 90;1 415.22 515.355 84.44 38.33 0.3;1 923.74 447.995 38.34 88.21 39.09;1 963.57 48.285 40.46 94.37 0;1 986.975 988.125 79.99 36.91 269.3;1 968.6 565.76 36.04 87.32 1.1;1 1001.91 264.77 37.9 90.8 1.2;1 1018.7 101.48 37.72 81 0;1 1417.88 536.055 96.94 38.23 0;1 1636.405 520.725 94.53 37.15 359.6;1 1680.65 480.06 94.8 37.5 0;4 1254.515 528.49 88.47 34.42 2.1273
v_9ck6zdd4h4_0000,1 994.55 1063.35 44.3 33.3 0;1 1770.71 509.795 115.62 42.05 0
v_9d4epmynqo_0000,1 40.53 470.08 72.9 30 0;1 60.055 371.99 79.09 32 0;1 77.035 414.16 91.29 36.3 0;1 65.415 264.09 66.87 32.8 0;1 195.8 456.61 81.34 31.6 0;1 280.43 365.145 84.62 34.59 0;1 390.33 202.47 82.3 33.2 0;1 496.215 408.72 97.49 30.9 0;1 505.12 464.28 82.28 31.9 0;1 523.69 262.77 83.1 33.8 0;1 529.21 1002.235 79.94 27.11 1;1 537.72 219.24 79.4 30.6 0;1 671.79 304.08 85.9 32.8 0;1 720.4 461.28 76.5 28.9 0;1 749.32 255.645 80.1 32.53 0;1 749.69 417.26 74.1 30 0;1 827.76 527.21 79.1 29.8 50.2214;1 848.49 200.29 74.8 34.98 357.4;1 940.86 363.36 76.78 30.7 0;1 923.33 919.71 28.7 73.3 0;1 924.6 1016.16 30.4 76.6 0;1 987.875 407.71 82.19 31.5 0;1 967.105 862.205 31.07 70.19 0;1 1055.92 450.955 84.9 30.47 1.88;1 1202.335 370.25 71.57 27.2 0;1 1535.735 289.965 97.43 36.81 0;1 1575.48 243.12 73.3 30.3 0;1 1602.79 189.655 97.78 34.79 0;1 1697.98 362.93 84.4 33.2 0;1 1716.37 204.48 79.2 31.6 350.62;1 1720.725 281.185 73.87 28.93 0;1 1890.15 285.06 59.7 31 0;2 72.705 209.96 91.57 40.5 0;2 697.47 367.805 103.92 31.71 359.2;2 1154.35 194.6 103.84 31.4 359.8;2 1555.285 425.04 98.71 30.3 359.1;7 376.58 410.43 115.34 32.8 0;7 847.1 772.825 122.74 43.21 90.8;7 1153.495 241.795 171.15 48.57 0;9 380.39 455.38 39.6 12.7 0;9 586.52 467.44 40 8.2 2.8;9 986.66 191.83 38.5 11.5 354.4
v_9duz314inf_0000,1 1157.14 488.12 86.72 38.1 0;1 1193.27 549.865 98.54 32.85 0;1 1438.965 506.51 109.05 48.62 0
v_9fp09c1apl_0000,1 14.545 420.2 29.09 32.7 0;1 78.1 513.33 84.4 32.72 0;1 126.59 415.38 83.6 33.42 0;1 177.29 520.8 91.62 34.16 0;1 220.46 414.925 89.46 34.35 0;1 304 518.14 89.78 32.06 0;1 340.3 421.75 79.46 32.78 0;1 372.655 470.52 79.43 30.1 0;1 462.65 417.15 87.3 32.7 0;1 486.84 468.285 78.7 33.57 0;1 575.87 516.6 82.44 33.16 0;1 577.86 465.125 81.98 34.59 0;1 577.95 416.02 81.98 31.8 0;1 687.37 476.065 87.8 33.83 0;1 702.38 422.1 79.16 32.68 0;1 704.165 518.32 79.95 32.94 0;1 837.91 814.89 71.88 29.36 161.2;1 1017.9 1001.685 27.88 66.57 0;1 1319.905 248.24 79.31 35.34 359.3;1 1349.59 299.53 75.96 34.3 0;1 1421.68 247.105 84.8 34.35 0;1 1440.425 341.79 103.03 37.32 0;1 1580.5 342.815 99.74 38.17 0;1 1613.86 292.64 87.02 35.6 0;1 1687.19 243.815 87.54 35.43 0;1 1717.33 297.905 91.76 36.91 0;2 1222.13 297.745 87.76 38.71 0;2 1548.595 246.875 105.13 36.11 0;4 219.975 468.09 82.79 30.2 0;4 1232.045 164.01 88.05 39.06 0;4 1488.01 295.585 100.7 39.29 0;7 69.84 467.865 126.3 34.35 0;7 438.3 518.535 136 41.25 0;7 1256.265 346.97 114.59 34.98 0;7 1832.735 294.065 123.19 39.53 0;9 767.745 454.925 41.91 11.59 359.4057;9 807.49 450.12 42.94 15.46 0;9 1192.565 232.865 40.61 16.05 0
v_9i12t94zbj_0000,1 198.23 535.65 105.08 39.3 0;1 224.995 480.975 104.11 40.15 0;1 485.57 486.165 102.9 39.19 0;1 709.735 497.72 89.05 36.18 0;1 753.905 548.2 101.91 37.74 0.1;1 854.11 453.23 96.74 38.6 332.8941;1 920.51 623.01 35.1 92 0;1 1076.05 557.915 96.3 32.63 0;1 1223.61 549.53 33.1 89.3 84.9667;1 1260.47 487.435 101.1 36.25 359.1;1 1525.81 490.025 96.96 36.25 0;1 1572.55 542.59 95.7 37.64 0;1 1792.375 496.545 95.63 34.47 358.6;1 1902.95 538.645 34.1 40.55 0;9 1610.84 581.795 48.2 11.59 0
v_9iqvhfvfcw_0000,1 23.04 457.625 46.08 33.11 0;1 30.415 503.73 60.83 34.7 0;1 87.46 455.39 79.2 31.28 0;1 155.79 502.055 89.9 34.15 0;1 177.83 453.705 84.4 34.01 0;1 285.965 453.895 79.53 31.01 0;1 324.355 504.455 83.49 34.77 0;1 368.67 457.95 79.12 32.22 0;1 383.89 407.645 91.4 36.29 0;1 416.125 511.1 83.85 30.98 0;1 468.145 464.455 80.01 30.31 0;1 504.585 409.405 79.91 32.87 0;1 520.875 513.25 82.11 31.06 0;1 594.255 466.115 82.07 32.45 0;1 615.045 411.4 95.67 33.62 0;1 640.365 511.39 90.01 31.72 0;1 709.61 467.245 80.24 34.77 0;1 736.645 415.565 78.57 33.17 0;1 777.085 504.14 71.89 29.36 353.1;1 1017.56 945.86 34.18 83.4 0;1 1055.965 1018.51 34.95 83.2 0;1 1217.505 295.675 72.43 33.11 359.2;1 1253.325 343.385 80.09 34.15 0;1 1305.92 298.245 79 31.73 0;1 1396.055 339.52 84.37 32.4 0;1 1393.87 295.21 79.9 32.24 0;1 1512.93 293.9 108.78 37.8 0;1 1505.145 341.305 85.99 35.21 359.2;1 1505.98 247.195 84.92 34.97 0;1 1610.47 342.515 88.68 35.53 0;1 1645.735 237.14 103.05 39.02 0;1 1717.49 344.71 91.98 31.8 0;4 45.165 411.28 90.33 39.78 0;4 155.635 405 84.13 30.82 0;4 261.715 408.895 89.35 32.53 0;5 1360.9 242.035 175.02 54.13 0;5 1820.555 234.1 198.89 50.88 0;7 43.785 154.925 31.67 88.75 269.3;7 1764.165 289.62 302.65 51.28 0;7 1853.52 340.59 132.96 41.42 0;9 248.88 509.54 40.8 12.54 359.6;9 365.505 530.4 44.27 14.3 0;9 579.855 524.69 37.71 13.32 44.2146;9 786.25 475.16 35.52 14.8 359.3;9 806.145 393.645 44.29 16.05 0.5;9 810.955 440.135 39.27 11.25 354.42;9 825.57 459.755 38.18 12.23 0.8;9 1049.62 549.65 14.16 38.22 351.04;9 1208.875 248.56 47.93 19.84 359.6;9 1423.19 317.255 46 16.27 0
v_9ixri4iyos_0000,1 66.075 66.045 76.89 34.75 0;1 542.205 472.465 71.93 30.87 0;1 639.835 420.55 89.59 34.22 0;1 744.965 470.23 79.41 31.44 0;1 767.58 1070.02 82.44 19.96 38.1;1 913.505 863.49 31.41 79.1 0;1 965.745 808.32 33.75 78.64 0;1 971.4 913.51 31.5 82.18 0;1 1655.2 377.4 80.98 30.62 359.5;2 981.53 470.335 93.4 32.83 359.76;2 998.565 209.95 95.43 38.5 358.32;2 1810.895 455.48 104.57 35.36 359.6;5 81.165 466.99 162.33 45.62 0;7 1185.515 421.14 124.91 43.1 0;9 895.47 432.055 40.92 11.09 0;9 935.61 797.27 10.76 34.04 353.6
v_9kc7xo3jmn_0000,1 388.745 520.32 38.89 77.6 269.8;1 1134.275 494.505 95.79 39.03 0;1 1216.1 547.185 91.34 34.89 358.5;9 1094.64 557.825 49.38 17.39 356.9
v_9kr9rui4m2_0000,1 833.24 507.82 35 81.1 70.24;1 941.445 720.81 77.07 33.94 277.26;1 932.57 291.555 35.12 83.57 0;1 936.555 996.91 33.11 83.72 0.6;1 945.19 1074.27 34.32 11.46 0.6;1 979.07 798.99 85.52 34.34 270.2;1 981.705 893.355 75.95 33.25 270.3;1 996.23 549.36 82.06 34.12 355;1 978.575 1002.85 34.45 83.78 359.9;1 1011.125 493.305 85.13 34.29 356.4;1 988.535 247.85 33.87 87.4 0;1 1246.875 533.5 73.03 32.74 357.04;1 1562.58 521.495 99.48 36.11 359;7 668.57 555.535 56.32 166.67 81.32;9 194.24 451.98 11.76 38.22 127.2;9 1018.61 800.345 13.96 39.95 348.3
v_9lhclexe4c_0000,1 1056.465 521.135 95.93 40.85 359.8
v_9mpk7r4b5j_0000,1 154.345 519.79 96.95 42.48 0;1 564.915 540.61 91.19 41.06 359.5;9 1705.37 509.39 51.64 16.6 354.5
v_9n7j8m0pig_0000,1 63.16 467.24 95.3 37.84 0;1 922.385 864.465 39.97 91.25 0;1 1888.995 462.145 62.01 39.19 0;9 171.66 519.33 45.3 12.8 0;9 1393.33 515.975 41.52 13.73 0.7
v_9pr9v3zcju_0000,1 998.53 1009.115 44.32 100.05 0
v_9rajf7c3b0_0000,none
v_9t0kzkz7c4_0000,1 44.75 493.655 89.5 41.87 0;1 421.42 489.87 97.5 37.2 359.12;1 545.405 500.12 92.25 37.7 359;1 646.95 490.06 99.66 38.62 0;1 656.67 541.525 95.24 41.59 0;1 815.88 465.2 83.18 35.16 348.6;1 911.62 537.485 39 94.53 359.4;1 917.61 716.415 39.2 106.13 0;1 967.01 1048.51 38.86 62.98 0;1 975.705 464.28 35.75 91.64 356.72;1 988.415 876.41 37.81 79.4 0;1 1047.4 481.815 83.76 39.57 0;1 1150.7 474.65 91.48 37.76 2.1;1 1196.875 546.23 89.53 36.6 0;1 1256.78 478.1 91 38.04 359.9;1 1354.48 544.565 83.2 34.37 0.15;1 1371.355 494.495 87.49 38.05 358.8;1 1470.89 538.575 87.64 36.11 0.52;1 1492.09 486 42.36 91.14 88.3;1 1617.6 487.455 36.56 93.41 89.1;1 1712.42 542.01 113.3 40.74 359.1;1 1747.975 479.325 97.69 39.93 359.8;1 1862.1 547.045 91.48 39.25 0.1;1 1896.235 487.575 44.43 87.75 88.7;4 791.95 541.965 127.1 47.15 0.6;4 981.12 739.13 36.38 96.52 0;7 900.255 965.66 45.53 118.7 0
v_9v4lxizqv8_0000,1 168.765 559.955 97.89 37.53 0.8;1 333.26 484.11 108.2 42.16 0;1 454.645 483.96 98.63 38.86 0;1 578.705 494.195 97.71 40.51 0;1 679.59 488.585 101.4 41.05 0;1 701.865 547.49 91.51 36.24 0.8;1 806.025 543.315 92.07 37.35 1.7;1 919.895 281.43 36.95 76.84 0;1 928.55 568.93 37.98 93.38 0;1 980.64 731.115 40.68 97.67 0;1 1046.375 529.32 36.53 82.96 34.2;1 1145.59 538.055 88.52 35.39 359.7;1 1141.25 490.82 36.84 87.82 81.6;1 1239.82 489.28 84.64 37.66 2;1 1262.815 560.76 87.81 37.8 0.9;1 1359.56 496.075 91.08 38.09 357.9;1 1368.175 444.31 95.15 41.46 358.1;1 1373.35 542.885 40.26 87.67 90.9;1 1463.71 492.41 91.68 38.98 358.5;1 1570.2 483.435 103.8 42.33 359.8;1 1630.735 528 89.95 37.18 356.3;1 1730.635 489.085 90.19 40.01 0;1 1838.265 487.515 91.59 37.21 359.5;4 206.28 479.165 122.08 40.43 0;4 1506.685 543.05 97.95 36.12 359;7 823.725 489.06 106.47 39.4 0;9 606.595 573.355 39.53 10.39 3.18
v_9xqqoa527s_0000,1 426.57 485.76 89.2 38.3 0;1 819.435 461.275 90.13 36.23 0;1 854.375 516.65 98.17 35.3 0;1 978.53 1059.49 39.34 40.98 0;1 980.84 376.51 38.1 92.4 0;1 988.3 663.06 36.64 85.28 0;8 1296.025 471.18 91.55 33.8 0
v_9xqv3vbd2n_0000,9 1129.015 495.3 51.65 16.6 0.5
v_a0kxnrunu6_0000,1 228.27 474.705 88.5 35.05 0;1 503.42 512.355 103.06 39.23 0;1 760.58 462.195 89.7 34.07 0;1 875.97 526.395 100.6 37.11 1.5667;1 1003.87 392.56 35 96.94 3.1;2 1868.1 588.965 103.8 43.05 2
v_a0ls05cd51_0000,1 530.53 461.75 88.72 36.52 0
v_a0vwscsw6p_0000,1 1002.41 343.36 95.36 44.44 77.4;1 1107.84 489.925 98.98 44.41 9.6
v_a2g7g4jit6_0000,1 1204.925 485.42 103.37 42.56 0;9 317.895 535.585 56.25 33.45 0
v_a2xmufvfr6_0000,1 304.315 486.77 94.23 38.82 0;1 626.96 556.02 97.4 36.5 0;1 976.31 554.49 96.68 34.82 359.6;1 997.24 786.22 33.34 84.8 7.6;1 1021.29 673.58 32.4 105.26 15.7;1 1650.47 560.365 102.1 36.21 0;1 1883.6 569.38 72.6 39.8 0;8 1508.86 471.425 70.42 28.67 0
v_a3o415fr7l_0000,1 245.855 497.64 98.87 39.1 0;1 972.5 666.41 40.5 101.1 0;1 1099.82 587.605 32.9 89.97 58.76;3 1338.44 528.785 184.88 60.23 1.8;7 1059.18 461.545 129.6 35.33 359.6;8 469.37 487.305 63.7 22.35 0;8 1020.315 145.95 66.43 31.5 267.9
v_a4gnl08tbo_0000,1 219.745 511.555 98.17 35.31 0;1 506.77 456.185 90.14 36.23 0;1 973.14 625.55 38.1 92.4 0;1 976.655 1045.235 36.65 68.87 0;8 818.265 461.9 91.55 33.8 0
v_a6rwz1pyzg_0000,1 819.355 511.425 81.41 38.33 355.7;1 950.505 357.13 37.05 88.66 0;1 963.57 47.535 40.46 92.87 0;1 1006.51 168.285 35.7 76.11 6.18;1 1010.745 289.51 37.35 88.2 0;1 1011.075 1062.92 37.73 34.16 0;1 1010.29 61.15 35.7 91 0;1 1060.725 596.575 92.13 38.23 318.84;1 1673.645 480.84 94.81 37.5 0;4 364.14 493.43 88.48 34.42 2.6
v_a9cbyre6rw_0000,none
v_aezq2v2os1_0000,1 675.045 492.815 37.23 91.75 94.68;1 1325.78 512.675 86.02 36.79 0
v_afhs8e8chi_0000,1 81.76 568.045 36.64 85.81 89.9;1 132.4 494.915 89.98 39.33 0;1 632.455 515.41 35.29 82.7 85;1 934.875 298.515 37.79 87.45 0;1 940.265 183.45 36.91 86.6 0;1 943.53 58.92 38.04 86.6 0;1 945.74 1060.68 35.02 38.64 0;1 980.71 620.28 39 89.72 0;1 1161.245 490.595 80.99 35.87 358.8;1 1187.605 549.275 82.23 34.97 351.94;1 1478.58 530.305 90.38 32.75 0
v_ags40vgt6h_0000,1 194.73 511.765 116.94 45.99 358.4
v_ajl3wk2lc0_0000,1 472.6 530.16 107.8 43.36 0;1 822.76 505.855 106.42 44.67 0
v_al6ni38om9_0000,1 87.57 454.835 79.2 31.29 0;1 112.09 501.65 89.9 34.14 0;1 178.59 451.755 84.4 34.01 0;1 287.075 452.685 79.53 31.01 0;1 326.36 503.535 83.5 34.77 0;1 369.145 457.49 79.11 32.22 0;1 384.25 406.965 91.4 36.29 0;1 417.085 510.33 83.85 30.98 0;1 469.295 463.855 80.01 30.31 0;1 505.87 408.415 79.9 32.87 0;1 522.12 513.25 82.1 31.06 0;1 595.165 466.115 82.07 32.45 0;1 607.515 410.645 95.67 33.61 0;1 631.005 510.63 90.01 31.72 0;1 709.015 467.295 80.25 34.77 0;1 736.61 414.71 78.56 33.16 0;1 771.07 504.07 71.88 29.36 353.1;1 1219.415 295.475 72.43 33.11 359.2;1 1265.6 340.595 80.1 34.15 0;1 1306.135 295.57 78.99 31.72 0;1 1395.89 292.9 79.9 32.24 0;1 1399.635 339.075 84.37 32.41 0;1 1515.645 291.18 108.77 37.8 0;1 1506.44 243.45 84.92 34.98 0;1 1508.405 338.205 85.99 35.21 359.2;1 1610.82 339.035 88.68 35.53 0;1 1645.895 234.45 103.05 39.02 0;1 1717.49 340.4 91.98 31.8 0;4 99.36 404.525 84.14 30.83 0;4 244.675 408.465 89.93 32.53 0;5 1361.33 241.745 175.02 54.13 0;5 1822.1 234.1 195.8 50.88 0;7 1771.33 289.62 297.34 51.28 0;7 1852.855 338.21 134.29 41.42 0;9 226.47 509.35 40.8 12.54 359.6;9 363.475 529.325 44.27 14.31 0;9 570.79 507.1 41.26 13.32 63.3;9 724.83 438.725 38.18 12.23 358.6;9 782.145 475.42 35.53 14.8 359.3;9 791.41 390.725 44.3 16.05 10.3;9 790.235 441.085 39.27 11.25 350.69;9 1032.92 550.755 14.72 42.25 353.52;9 1213.835 246.195 47.93 19.85 359.6;9 1427.45 315.56 46 16.28 0
v_ana2wo5yov_0000,1 189.89 487.55 94.6 37.02 0;1 348.05 478.88 83.62 34.82 0;1 440.845 388.83 86.27 34.96 0;1 464 436.435 105.92 37.49 0;1 549.705 481.915 76.93 32.37 0;1 631.525 437.965 83.93 34.71 0;1 636.245 1064.815 73.63 30.37 5;1 687.205 481.8 100.03 35.46 1.55;1 807.905 441.27 86.55 33.04 0;1 831.23 1027.35 79.02 31.64 90.4;1 838.07 743.875 78.16 32.71 91;1 841.515 552.205 76.31 33.31 54.3;1 908.905 890.33 35.85 86.44 2.1;1 908.525 1005.945 32.91 81.17 0;1 952.89 994.725 30.38 82.41 0;1 963.3 879.435 33.56 75.39 0;1 1008.78 439.26 76.7 32.92 0;1 1203.74 394.6 84.58 36.5 0;1 1333.69 438.625 81 35.27 0;1 1542.135 389.635 78.25 31.51 0;1 1551.37 438.155 80.26 34.27 0;4 1753.19 388.57 91.7 36.9 359.5;7 288.6 435.985 100.2 35.93 0;7 681.21 385.895 176.68 48.71 0;9 782.07 524.635 36.82 10.67 27.2;9 1437.1 498.03 33.6 11.16 359.8
v_aqs97263gu_0000,1 13.35 543.205 26.7 22.45 89.6;1 558.685 491.595 35.61 88.63 89.4;1 957.96 310.17 30.3 82.6 4.4;1 969.86 82.125 30.26 83.25 0;1 1011.195 230.085 31.31 82.81 359.3;1 1406.54 505.03 90.8 32.84 359.6333;1 1836.795 501.45 94.15 32 0;7 1024.47 24.4 29 48.8 0;9 254.07 551.485 9.7 38.37 85.9
v_aqw85kju5h_0000,1 1549.265 525.505 87.11 37.91 0;1 1861.125 531.35 87.71 35.82 0;3 1346.98 482.44 123.5 46.4 0;9 1459.295 428.12 41.77 14.32 0
v_aqzef8o0la_0000,1 196.075 505.195 106.35 45.99 0
v_arp7o7t5mp_0000,1 1631 520.655 103.88 46.59 359.32
v_arwepmq7lo_0000,1 1002.76 753.515 48.62 95.91 0;1 1195.24 494.685 97.22 38.11 0;1 1814.075 512.425 118.25 52.55 0
v_asofep8mjo_0000,1 132.37 494.89 89.98 39.34 0;1 797.56 530.725 35.66 78.81 65.1;1 928.91 347.785 35.3 82.71 7.28;1 939.685 49.79 37.79 90.62 0;1 951.505 685.235 36.45 76.77 0;1 981.46 275.625 39 89.73 0;1 1405.265 534.645 85.83 33.31 0;1 1494.575 492.255 85.99 35.87 0;4 371.99 559.135 82.1 31.55 359.3;4 997.275 1056.49 33.99 47.02 0
