image_id,clip_id,class_id,class_name,cx,cy,width,height,angle,area_px,area_ratio,out_of_bounds
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,909.565,231.46,86.91,37.38,0.0,3248.6958,0.001566693576388889,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,909.695,895.63,35.85,86.44,0.5,3098.8740000000003,0.001494441550925926,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,908.715,1049.165,32.91,61.67,0.0,2029.5596999999998,0.000978761429398148,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1032.06,124.075,85.8,40.51,1.02,3475.758,0.001676195023148148,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1033.475,440.83,83.61,34.94,0.2,2921.3334,0.0014088220486111111,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1071.5,391.805,84.2,33.17,359.8,2792.914,0.0013468913966049384,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1115.58,483.48,78.92,34.72,0.0,2740.1023999999998,0.0013214228395061727,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1193.445,275.7,80.91,37.9,0.0,3066.4889999999996,0.001478823784722222,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1251.455,223.095,87.53,35.53,0.0,3109.9409,0.0014997785976080247,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1361.115,278.54,70.23,33.44,0.0,2348.4912,0.0011325671296296296,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1430.785,322.09,90.73,37.12,0.0,3367.8976,0.0016241790123456789,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1469.665,265.485,88.45,36.67,0.0,3243.4615000000003,0.0015641693190586422,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,1,car,1724.26,277.56,94.34,39.64,2.8,3739.6376,0.0018034517746913581,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,2,van,295.33,231.71,101.2,42.4,0.0,4290.88,0.00206929012345679,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,2,van,1567.015,220.205,112.03,42.69,0.0,4782.5607,0.002306404658564815,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,4,minibus,1112.82,309.32,84.82,37.36,6.81,3168.8751999999995,0.0015281998456790121,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,4,minibus,1549.735,317.25,99.97,39.8,0.0,3978.8059999999996,0.0019187914737654318,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,5,bus,1852.885,259.42,134.23,57.96,0.0,7779.970799999999,0.003751914930555555,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,7,truck,181.91,490.84,110.98,34.84,0.0,3866.5432000000005,0.0018646523919753088,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,7,truck,762.94,317.645,95.76,42.39,0.0,4059.2664000000004,0.00195759375,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,7,truck,1586.79,263.2,120.52,47.96,0.0,5780.1392,0.002787489969135802,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,9,motorcycle,265.065,468.23,43.31,12.1,4.2,524.051,0.00025272521219135805,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,9,motorcycle,926.835,444.985,38.41,12.29,3.7,472.05889999999994,0.00022765186149691354,0
v_bgi9ktcgda_0033,v_bgi9ktcgda,9,motorcycle,1028.25,256.195,39.26,14.87,356.3,583.7961999999999,0.0002815375192901234,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,91.33,484.585,108.2,42.15,0.0,4560.63,0.0021993778935185185,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,365.63,484.32,99.84,38.86,0.0,3879.7824,0.0018710370370370372,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,582.195,495.375,97.71,40.51,0.0,3958.2320999999997,0.0019088696469907406,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,681.885,490.36,100.65,40.86,0.0,4112.559,0.0019832942708333332,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,703.485,548.2,91.51,36.24,0.8,3316.3224000000005,0.0015993067129629632,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,806.105,543.745,92.07,37.35,1.7,3438.8145,0.00165837890625,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,912.375,173.445,37.25,94.69,359.3,3527.2025,0.0017010042920524691,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,918.05,724.14,38.78,85.92,0.0,3331.9776,0.0016068564814814815,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,919.385,924.365,34.77,89.27,0.0,3103.9179,0.0014968739872685186,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,979.12,754.95,36.7,92.16,0.0,3382.272,0.0016311111111111112,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,982.81,128.81,40.6,94.24,359.7,3826.144,0.0018451697530864196,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,988.385,935.97,38.53,92.0,0.0,3544.76,0.001709471450617284,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1045.36,529.45,36.54,82.96,34.2,3031.3583999999996,0.0014618819444444443,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1143.035,538.115,88.51,35.39,359.7,3132.3689000000004,0.001510594569830247,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1140.03,490.82,36.84,87.82,81.6,3235.2888000000003,0.0015602280092592595,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1237.18,489.485,84.64,37.65,2.0,3186.696,0.0015367939814814814,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1259.52,560.49,87.82,37.8,0.9,3319.5959999999995,0.0016008854166666665,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1355.72,496.045,91.08,38.09,357.9,3469.2372,0.0016730503472222223,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1364.14,444.86,95.16,41.46,358.1,3945.3336,0.0019026493055555554,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1369.045,543.255,40.25,87.67,90.9,3528.7175,0.001701734905478395,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1459.38,492.12,91.68,38.98,358.5,3573.6864,0.0017234212962962962,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1564.78,482.905,103.8,42.33,359.8,4393.853999999999,0.0021189496527777773,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1621.775,528.16,89.95,37.18,356.3,3344.341,0.0016128187692901234,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1723.965,489.32,90.19,40.0,0.0,3607.6,0.0017397762345679013,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,1,car,1830.4,487.8,91.6,37.2,359.5,3407.52,0.001643287037037037,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,4,minibus,1500.875,542.53,97.95,36.12,359.0,3537.9539999999997,0.001706189236111111,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,7,truck,820.045,490.73,106.47,39.4,0.0,4194.918,0.0020230121527777777,0
v_bgyqee9f8k_0045,v_bgyqee9f8k,9,motorcycle,1007.565,320.47,13.89,43.58,0.1,605.3262,0.0002919204282407407,0
v_bh2crsapvm_0001,v_bh2crsapvm,9,motorcycle,990.405,925.635,23.65,56.49,0.0,1335.9885,0.0006442845775462962,0
v_bkrnhozz15_0025,v_bkrnhozz15,1,car,89.88,462.655,91.1,36.53,0.0,3327.883,0.0016048818479938271,0
v_bkrnhozz15_0025,v_bkrnhozz15,8,mototaxi,1903.0,510.895,34.0,26.17,0.0,889.7800000000001,0.00042909915123456795,0
v_bkrnhozz15_0025,v_bkrnhozz15,9,motorcycle,1762.63,498.545,13.78,39.07,89.8,538.3846,0.00025963763503086416,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,64.92,375.27,80.9,30.7,0.0,2483.63,0.0011977382330246914,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,178.975,423.515,83.05,31.03,0.0,2577.0415,0.00124278621720679,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,237.575,296.705,74.13,28.07,0.0,2080.8291,0.001003486255787037,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,242.81,469.99,84.6,31.44,0.0,2659.824,0.0012827083333333334,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,348.65,465.72,79.5,28.4,0.0,2257.7999999999997,0.0010888310185185185,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,410.015,365.96,77.45,32.6,0.0,2524.8700000000003,0.0012176263503086422,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,500.54,467.915,81.22,33.61,0.0,2729.8042,0.0013164565007716049,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,571.775,415.92,76.39,27.8,0.0,2123.6420000000003,0.0010241329089506173,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,579.92,364.485,85.94,35.17,0.0,3022.5098000000003,0.0014576146797839508,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,672.88,367.68,75.82,28.04,0.0,2125.9927999999995,0.0010252665895061725,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,676.1,410.1,65.86,26.18,0.0,1724.2148,0.0008315079089506172,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,905.36,190.745,71.34,31.93,11.4,2277.8862,0.0010985176504629628,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,915.045,865.59,28.47,75.5,0.0,2149.485,0.0010365957754629631,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,947.695,299.805,74.13,28.07,0.0,2080.8291,0.001003486255787037,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1011.015,202.19,76.63,28.5,0.0,2183.955,0.0010532190393518518,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1071.06,288.54,82.66,30.32,5.0,2506.2511999999997,0.0012086473765432098,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1134.87,246.92,79.92,34.7,0.0,2773.224,0.0013373958333333334,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1207.685,299.305,78.99,29.19,0.0,2305.7181,0.001111939670138889,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1234.605,247.81,83.03,31.38,0.0,2605.4814,0.0012565014467592593,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1339.06,241.14,79.76,31.04,0.0,2475.7504,0.0011939382716049383,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1382.695,293.91,89.75,36.24,0.0,3252.54,0.0015685474537037037,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1430.66,242.46,79.36,32.9,0.0,2610.944,0.0012591358024691358,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1550.595,285.56,86.55,35.04,0.0,3032.712,0.0014625347222222223,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1552.51,240.32,80.82,31.68,0.0,2560.3776,0.00123475,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1651.705,189.27,82.61,36.64,0.0,3026.8304,0.0014596983024691356,0
v_bn0q4d649g_0040,v_bn0q4d649g,1,car,1672.215,282.225,88.53,32.55,0.0,2881.6515,0.0013896853298611112,0
v_bn0q4d649g_0040,v_bn0q4d649g,2,van,369.875,219.06,94.11,36.64,0.0,3448.1904,0.001662900462962963,0
v_bn0q4d649g_0040,v_bn0q4d649g,2,van,687.635,472.715,120.47,30.43,1.8,3665.9021,0.0017678926022376541,0
v_bn0q4d649g_0040,v_bn0q4d649g,2,van,1518.56,196.8,100.7,36.64,0.0,3689.648,0.0017793441358024693,0
v_bn0q4d649g_0040,v_bn0q4d649g,2,van,1861.14,184.77,100.4,39.4,0.0,3955.76,0.0019076774691358027,0
v_bn0q4d649g_0040,v_bn0q4d649g,2,van,1882.025,282.48,75.95,41.04,0.0,3116.988,0.0015031770833333331,0
v_bn0q4d649g_0040,v_bn0q4d649g,7,truck,244.03,107.58,31.4,100.56,268.7,3157.584,0.0015227546296296295,0
v_bn0q4d649g_0040,v_bn0q4d649g,7,truck,454.76,413.585,110.4,32.75,0.0,3615.6000000000004,0.0017436342592592594,0
v_bn0q4d649g_0040,v_bn0q4d649g,7,truck,1120.385,99.185,170.57,46.45,356.8,7922.9765,0.0038208798707561726,0
v_bn0q4d649g_0040,v_bn0q4d649g,7,truck,1218.445,188.355,119.95,39.97,0.0,4794.4015,0.002312114920910494,0
v_bn0q4d649g_0040,v_bn0q4d649g,7,truck,1909.97,228.75,20.06,40.38,0.0,810.0228,0.00039063599537037034,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,147.59,452.41,40.46,11.3,0.0,457.19800000000004,0.00022048514660493829,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,385.445,441.99,42.31,11.9,0.0,503.48900000000003,0.00024280912422839507,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,546.465,389.15,43.45,9.2,3.975,399.74,0.0001927758487654321,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,661.38,437.77,36.8,11.2,14.3,412.15999999999997,0.0001987654320987654,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,700.45,443.48,34.8,10.0,0.0,348.0,0.00016782407407407406,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,1350.005,174.075,42.83,12.37,353.7,529.8071,0.00025550110918209874,0
v_bn0q4d649g_0040,v_bn0q4d649g,9,motorcycle,1728.855,176.85,42.83,12.36,355.6,529.3788,0.00025529456018518517,0
v_bzgxoanxvr_0049,v_bzgxoanxvr,8,mototaxi,1591.03,495.22,66.12,22.56,0.0,1491.6672,0.0007193611111111112,0
v_c4o4wdri32_0021,v_c4o4wdri32,1,car,974.825,786.8,40.49,101.1,0.0,4093.5389999999998,0.0019741218171296297,0
v_c4o4wdri32_0021,v_c4o4wdri32,1,car,1026.83,652.525,32.9,89.97,26.2,2960.013,0.0014274754050925926,0
v_c4o4wdri32_0021,v_c4o4wdri32,3,microbus,1045.38,520.85,184.88,60.24,0.0,11137.1712,0.005370935185185185,0
v_c4o4wdri32_0021,v_c4o4wdri32,7,truck,418.66,484.09,129.6,35.34,357.9,4580.064,0.00220875,0
v_c4o4wdri32_0021,v_c4o4wdri32,8,mototaxi,974.865,395.86,66.43,31.5,320.16,2092.545,0.0010091362847222222,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,62.17,485.505,104.26,40.99,0.0,4273.6174,0.0020609651813271604,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,406.695,484.645,112.83,40.79,0.0,4602.3357,0.0022194905960648144,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,797.185,479.025,101.45,44.97,0.0,4562.2065,0.0022001381655092594,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,916.245,648.415,36.97,84.43,0.0,3121.3771,0.0015052937403549384,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,921.91,863.845,39.82,91.37,0.0,3638.3534000000004,0.0017546071566358027,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,931.1,984.15,38.88,94.0,0.0,3654.7200000000003,0.0017625000000000002,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,983.4,616.4,39.36,111.14,359.73,4374.4704,0.002109601851851852,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,991.93,921.26,36.86,82.58,0.0,3043.8988,0.0014679295910493826,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,992.635,295.045,37.67,89.69,356.7,3378.6223,0.001629351032021605,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,1176.6,528.435,101.16,42.33,351.34,4282.1028,0.0020650572916666664,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,1620.34,523.42,89.96,37.18,357.1,3344.7128,0.0016129980709876542,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,1728.745,484.095,90.19,40.01,0.0,3608.5018999999998,0.001740211178626543,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,1836.405,480.76,94.45,37.2,359.5,3513.5400000000004,0.0016944155092592594,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,1,car,1859.66,551.41,39.08,96.1,86.9,3755.5879999999997,0.0018111439043209875,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,4,minibus,1483.805,538.44,97.95,36.12,358.4,3537.9539999999997,0.001706189236111111,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,7,truck,623.735,493.0,123.53,44.86,0.4,5541.5558,0.002672432388117284,0
v_c7gtxc0fr8_0032,v_c7gtxc0fr8,7,truck,973.275,128.99,124.23,44.82,267.0125,5567.988600000001,0.0026851796875000003,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,170.02,548.505,85.5,30.47,0.5,2605.185,0.0012563585069444445,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,508.52,526.075,30.5,84.23,83.6125,2569.0150000000003,0.001238915412808642,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,960.295,360.77,29.21,70.56,16.9167,2061.0576,0.0009939513888888888,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,981.41,1070.72,4.7,18.56,269.1,87.232,4.20679012345679e-05,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,999.2,140.96,31.3,79.7,5.2,2494.61,0.0012030333719135803,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,1031.35,270.165,31.0,81.91,358.6167,2539.21,0.0012245418595679012,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,1438.78,499.34,80.26,29.32,359.8556,2353.2232000000004,0.0011348491512345681,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,1,car,1845.925,520.345,79.65,31.59,0.0,2516.1435,0.00121341796875,0
v_cbg48cgm1n_0014,v_cbg48cgm1n,7,truck,878.69,496.715,178.08,52.23,359.7937,9301.1184,0.004485493055555555,0
v_cbrd8irjjf_0046,v_cbrd8irjjf,1,car,698.32,1061.915,73.62,36.17,2.54,2662.8354000000004,0.001284160590277778,0
v_cbrd8irjjf_0046,v_cbrd8irjjf,1,car,909.49,885.8,35.84,86.44,0.814,3098.0096000000003,0.001494024691358025,0
v_cbrd8irjjf_0046,v_cbrd8irjjf,1,car,909.705,999.98,32.91,81.16,0.0,2670.9755999999998,0.0012880862268518517,0
v_cbrd8irjjf_0046,v_cbrd8irjjf,1,car,954.105,988.105,30.39,82.41,0.0,2504.4399,0.0012077738715277778,0
v_cbrd8irjjf_0046,v_cbrd8irjjf,1,car,964.565,872.685,33.57,75.39,0.0,2530.8423000000003,0.0012205065104166667,0
v_cbrd8irjjf_0046,v_cbrd8irjjf,9,motorcycle,1795.99,219.67,44.7,14.8,0.0,661.5600000000001,0.0003190393518518519,0
v_cdn8rl7l9y_0014,v_cdn8rl7l9y,1,car,1862.525,495.475,104.33,52.81,353.05,5509.6673,0.0026570540605709877,0
v_cirth50shb_0007,v_cirth50shb,1,car,38.34,551.675,76.5,40.55,0.0,3102.075,0.0014959852430555555,0
v_cirth50shb_0007,v_cirth50shb,1,car,54.61,495.155,96.96,36.25,0.0,3514.7999999999997,0.001695023148148148,0
v_cirth50shb_0007,v_cirth50shb,1,car,129.855,553.775,102.01,37.15,0.0,3789.6715,0.0018275807773919753,0
v_cirth50shb_0007,v_cirth50shb,1,car,189.025,495.11,100.83,37.6,0.0,3791.208,0.0018283217592592594,0
v_cirth50shb_0007,v_cirth50shb,1,car,313.82,493.745,98.14,37.79,0.0,3708.7106,0.0017885371334876543,0
v_cirth50shb_0007,v_cirth50shb,1,car,458.815,489.845,102.01,40.55,0.0,4136.5055,0.001994842544367284,0
v_cirth50shb_0007,v_cirth50shb,1,car,475.035,551.955,93.65,37.87,0.0,3546.5255,0.0017103228684413581,0
v_cirth50shb_0007,v_cirth50shb,1,car,651.415,491.375,102.01,40.55,0.0,4136.5055,0.001994842544367284,0
v_cirth50shb_0007,v_cirth50shb,1,car,765.405,500.135,82.45,40.55,0.0,3343.3475,0.0016123396508487655,0
v_cirth50shb_0007,v_cirth50shb,1,car,913.885,314.435,37.15,100.43,3.1636,3730.9745000000003,0.0017992739679783952,0
v_cirth50shb_0007,v_cirth50shb,1,car,960.34,922.4,95.64,34.46,270.6,3295.7544000000003,0.0015893877314814816,0
v_cirth50shb_0007,v_cirth50shb,1,car,957.08,1068.1,33.1,23.6,0.0,781.1600000000001,0.00037671682098765435,0
v_cirth50shb_0007,v_cirth50shb,1,car,997.325,603.365,89.17,30.65,295.1808,2733.0605,0.0013180268614969137,0
v_cirth50shb_0007,v_cirth50shb,1,car,973.52,25.15,31.38,50.3,0.0,1578.4139999999998,0.000761195023148148,0
v_cirth50shb_0007,v_cirth50shb,1,car,1102.005,546.665,95.63,34.47,0.0,3296.3660999999997,0.0015896827256944442,0
v_cirth50shb_0007,v_cirth50shb,1,car,1114.095,494.205,95.63,34.47,0.0,3296.3660999999997,0.0015896827256944442,0
v_cirth50shb_0007,v_cirth50shb,1,car,1311.345,553.365,95.63,34.47,0.0,3296.3660999999997,0.0015896827256944442,0
v_cirth50shb_0007,v_cirth50shb,1,car,1384.005,501.94,95.63,34.46,0.0,3295.4098,0.0015892215470679012,0
v_cirth50shb_0007,v_cirth50shb,1,car,1549.915,554.175,95.63,34.47,0.0,3296.3660999999997,0.0015896827256944442,0
v_cirth50shb_0007,v_cirth50shb,1,car,1566.715,492.905,95.63,34.47,0.0,3296.3660999999997,0.0015896827256944442,0
v_cirth50shb_0007,v_cirth50shb,1,car,1761.33,558.365,94.12,34.47,0.0,3244.3164,0.0015645815972222222,0
v_cirth50shb_0007,v_cirth50shb,1,car,1810.82,501.355,93.46,34.47,0.0,3221.5661999999998,0.0015536102430555555,0
v_cirth50shb_0007,v_cirth50shb,3,microbus,679.085,556.16,54.51,190.62,90.0,10390.6962,0.0050109453125,0
v_cirth50shb_0007,v_cirth50shb,3,microbus,958.34,452.665,59.12,247.01,6.7189,14603.231199999998,0.007042453317901234,0
v_cirth50shb_0007,v_cirth50shb,9,motorcycle,1013.235,670.385,12.71,35.53,10.43,451.58630000000005,0.00021777888695987657,0
v_cirth50shb_0007,v_cirth50shb,9,motorcycle,1910.4,589.51,19.2,15.18,0.0,291.45599999999996,0.00014055555555555552,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,694.235,538.675,85.81,35.83,358.5,3074.5723,0.0014827219810956789,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,950.555,844.105,84.11,34.69,275.6,2917.7758999999996,0.0014071064332561727,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,934.695,753.89,33.69,81.72,0.0,2753.1468,0.0013277135416666667,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,945.02,1061.85,37.98,35.92,270.0,1364.2416,0.0006579097222222223,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,953.605,959.33,40.57,95.52,0.0,3875.2464,0.0018688495370370371,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,1003.635,625.135,86.11,36.11,317.2,3109.4321,0.0014995332272376544,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,999.58,1067.62,36.54,24.68,359.4,901.8072,0.00043489930555555556,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,1002.16,951.815,35.04,86.77,0.9,3040.4208,0.0014662523148148148,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,1117.925,533.22,79.57,34.9,0.0,2776.9929999999995,0.001339213445216049,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,1302.855,531.795,86.39,34.59,0.0,2988.2301,0.0014410831886574075,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,1,car,1525.43,494.76,93.04,35.18,0.0,3273.1472000000003,0.001578485339506173,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,4,minibus,981.88,759.665,82.4,38.19,278.1,3146.856,0.0015175810185185186,0
v_ciugrp2o9m_0010,v_ciugrp2o9m,9,motorcycle,912.295,1068.06,13.69,23.42,0.4,320.6198,0.00015461988811728394,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,60.35,450.45,106.7,40.3,0.0,4300.01,0.0020736930941358026,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,531.645,509.35,98.15,37.1,0.0,3641.3650000000002,0.0017560595100308642,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,641.195,453.18,99.89,40.78,0.0,4073.5142,0.0019644647955246912,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,793.275,440.34,90.13,36.5,347.0,3289.745,0.0015864896797839507,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,954.155,464.28,39.79,89.7,0.0,3569.163,0.0017212398726851852,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,1131.025,453.775,93.37,37.67,0.0,3517.2479000000003,0.0016962036554783952,0
v_cmduq2oh71_0023,v_cmduq2oh71,1,car,1782.71,538.425,93.0,35.53,0.0,3304.29,0.001593504050925926,0
v_cmduq2oh71_0023,v_cmduq2oh71,2,van,1449.98,453.06,71.92,31.16,0.0,2241.0272,0.0010807422839506173,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,618.81,458.04,95.8,38.54,0.0,3692.1319999999996,0.0017805420524691356,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,746.39,527.63,103.94,44.14,0.0,4587.9116,0.002212534529320988,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,825.47,460.7,79.74,36.08,0.0,2877.0191999999997,0.0013874513888888888,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,900.3,870.405,38.58,89.99,0.0,3471.8142,0.0016742931134259259,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,904.895,1053.59,40.79,52.82,0.0,2154.5278,0.0010390276813271604,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,906.565,450.505,42.45,88.19,0.0,3743.6655,0.001805394241898148,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,959.14,907.58,35.12,93.78,0.0,3293.5535999999997,0.0015883263888888887,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,966.145,588.96,35.19,90.2,0.0,3174.138,0.0015307378472222222,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,974.035,755.5,38.31,92.8,0.0,3555.168,0.0017144907407407408,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1079.125,494.335,42.31,92.91,65.22,3931.0221,0.0018957475405092592,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1325.5,514.085,89.74,36.33,0.0,3260.2542,0.0015722676504629628,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1358.64,452.48,93.5,39.64,0.0,3706.34,0.0017873939043209876,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1563.685,462.63,40.21,89.1,87.7,3582.711,0.0017277734375,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1784.1,540.285,93.0,35.53,0.0,3304.29,0.001593504050925926,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1802.265,476.86,92.47,37.66,0.0,3482.4201999999996,0.0016794078896604937,0
v_cqfmzef0io_0033,v_cqfmzef0io,1,car,1906.66,534.985,26.68,38.27,0.0,1021.0436000000001,0.0004924014274691359,0
